Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jan 11, 2020 3:00 AM;Jan 11, 2020 4:00 AM;47,690.00;49,894.25;2,204.25;31,269.75
Jan 11, 2020 4:00 AM;Jan 11, 2020 5:00 AM;48,059.50;50,645.75;2,586.25;31,393.50
Jan 11, 2020 5:00 AM;Jan 11, 2020 6:00 AM;47,468.00;49,954.50;2,486.50;30,651.50
Jan 11, 2020 6:00 AM;Jan 11, 2020 7:00 AM;48,144.25;49,533.00;1,388.75;30,364.00
Jan 11, 2020 7:00 AM;Jan 11, 2020 8:00 AM;51,067.75;51,507.75;440.00;34,467.75
Jan 11, 2020 8:00 AM;Jan 11, 2020 9:00 AM;54,411.25;54,620.25;209.00;37,481.00
Jan 11, 2020 9:00 AM;Jan 11, 2020 10:00 AM;57,510.50;58,962.75;1,452.25;38,382.50
Jan 11, 2020 10:00 AM;Jan 11, 2020 11:00 AM;59,470.75;62,230.50;2,759.75;37,228.75
Jan 11, 2020 11:00 AM;Jan 11, 2020 12:00 PM;60,777.75;62,147.25;1,369.50;35,160.00
Jan 11, 2020 12:00 PM;Jan 11, 2020 1:00 PM;60,677.00;61,079.00;402.00;33,160.00
Jan 11, 2020 1:00 PM;Jan 11, 2020 2:00 PM;59,709.50;60,472.75;763.25;31,675.25
Jan 11, 2020 2:00 PM;Jan 11, 2020 3:00 PM;58,033.75;58,654.75;621.00;30,983.75
Jan 11, 2020 3:00 PM;Jan 11, 2020 4:00 PM;57,903.25;58,166.00;262.75;33,045.75
Jan 11, 2020 4:00 PM;Jan 11, 2020 5:00 PM;59,464.50;59,821.00;356.50;34,645.75
Jan 11, 2020 5:00 PM;Jan 11, 2020 6:00 PM;63,321.75;65,259.25;1,937.50;36,871.25
Jan 11, 2020 6:00 PM;Jan 11, 2020 7:00 PM;63,819.50;66,211.25;2,391.75;35,849.25
Jan 11, 2020 7:00 PM;Jan 11, 2020 8:00 PM;62,058.00;62,970.00;912.00;33,218.00
Jan 11, 2020 8:00 PM;Jan 11, 2020 9:00 PM;58,855.25;59,234.00;378.75;29,035.25
Jan 11, 2020 9:00 PM;Jan 11, 2020 10:00 PM;56,306.50;56,464.25;157.75;26,283.00
Jan 11, 2020 10:00 PM;Jan 11, 2020 11:00 PM;54,965.75;55,295.50;329.75;25,768.00
Jan 11, 2020 11:00 PM;Jan 12, 2020 12:00 AM;52,145.00;52,848.00;703.00;22,819.25
Jan 12, 2020 12:00 AM;Jan 12, 2020 1:00 AM;49,758.25;50,623.00;864.75;20,699.25
Jan 12, 2020 1:00 AM;Jan 12, 2020 2:00 AM;47,868.25;48,708.75;840.50;19,045.50
Jan 12, 2020 2:00 AM;Jan 12, 2020 3:00 AM;46,822.25;47,987.75;1,165.50;18,041.00
Jan 12, 2020 3:00 AM;Jan 12, 2020 4:00 AM;46,177.50;47,965.50;1,788.00;16,966.25
Jan 12, 2020 4:00 AM;Jan 12, 2020 5:00 AM;46,318.75;48,281.50;1,962.75;16,811.25
Jan 12, 2020 5:00 AM;Jan 12, 2020 6:00 AM;46,212.75;47,857.00;1,644.25;16,371.75
Jan 12, 2020 6:00 AM;Jan 12, 2020 7:00 AM;45,964.00;48,172.75;2,208.75;15,128.00
Jan 12, 2020 7:00 AM;Jan 12, 2020 8:00 AM;47,605.25;48,839.50;1,234.25;16,010.50
Jan 12, 2020 8:00 AM;Jan 12, 2020 9:00 AM;50,793.75;51,672.50;878.75;18,418.25
Jan 12, 2020 9:00 AM;Jan 12, 2020 10:00 AM;53,795.00;54,579.00;784.00;18,779.25
Jan 12, 2020 10:00 AM;Jan 12, 2020 11:00 AM;56,483.50;57,566.75;1,083.25;18,044.50
Jan 12, 2020 11:00 AM;Jan 12, 2020 12:00 PM;58,611.00;59,082.75;471.75;18,741.75
Jan 12, 2020 12:00 PM;Jan 12, 2020 1:00 PM;58,593.25;59,583.50;990.25;17,790.75
Jan 12, 2020 1:00 PM;Jan 12, 2020 2:00 PM;57,061.25;57,907.75;846.50;17,073.25
Jan 12, 2020 2:00 PM;Jan 12, 2020 3:00 PM;55,879.00;57,273.50;1,394.50;17,633.00
Jan 12, 2020 3:00 PM;Jan 12, 2020 4:00 PM;56,076.00;57,435.50;1,359.50;20,054.75
Jan 12, 2020 4:00 PM;Jan 12, 2020 5:00 PM;57,535.75;58,542.00;1,006.25;22,338.50
Jan 12, 2020 5:00 PM;Jan 12, 2020 6:00 PM;61,424.50;62,116.00;691.50;25,470.50
Jan 12, 2020 6:00 PM;Jan 12, 2020 7:00 PM;62,350.00;62,545.50;195.50;26,430.25
Jan 12, 2020 7:00 PM;Jan 12, 2020 8:00 PM;60,609.75;61,355.50;745.75;24,792.25
Jan 12, 2020 8:00 PM;Jan 12, 2020 9:00 PM;57,934.75;60,005.25;2,070.50;21,633.00
Jan 12, 2020 9:00 PM;Jan 12, 2020 10:00 PM;56,415.00;57,943.25;1,528.25;20,411.75
Jan 12, 2020 10:00 PM;Jan 12, 2020 11:00 PM;55,870.00;56,431.00;561.00;22,300.25
Jan 12, 2020 11:00 PM;Jan 13, 2020 12:00 AM;52,346.25;53,082.00;735.75;21,315.00
Jan 13, 2020 12:00 AM;Jan 13, 2020 1:00 AM;49,728.25;51,750.25;2,022.00;22,131.50
Jan 13, 2020 1:00 AM;Jan 13, 2020 2:00 AM;47,371.50;48,564.75;1,193.25;22,565.50
Jan 13, 2020 2:00 AM;Jan 13, 2020 3:00 AM;46,591.25;48,171.75;1,580.50;25,037.75
Jan 13, 2020 3:00 AM;Jan 13, 2020 4:00 AM;46,434.00;47,871.75;1,437.75;27,758.75
Jan 13, 2020 4:00 AM;Jan 13, 2020 5:00 AM;48,063.50;49,223.50;1,160.00;31,031.75
Jan 13, 2020 5:00 AM;Jan 13, 2020 6:00 AM;52,853.25;53,459.75;606.50;36,556.25
Jan 13, 2020 6:00 AM;Jan 13, 2020 7:00 AM;61,797.50;62,294.25;496.75;46,145.00
Jan 13, 2020 7:00 AM;Jan 13, 2020 8:00 AM;69,092.50;71,356.00;2,263.50;54,248.50
Jan 13, 2020 8:00 AM;Jan 13, 2020 9:00 AM;71,994.75;74,847.00;2,852.25;56,702.75
Jan 13, 2020 9:00 AM;Jan 13, 2020 10:00 AM;72,169.50;75,005.50;2,836.00;56,472.75
Jan 13, 2020 10:00 AM;Jan 13, 2020 11:00 AM;72,512.50;75,364.75;2,852.25;55,385.25
Jan 13, 2020 11:00 AM;Jan 13, 2020 12:00 PM;73,362.00;74,831.75;1,469.75;54,952.00
Jan 13, 2020 12:00 PM;Jan 13, 2020 1:00 PM;72,864.75;72,935.50;70.75;54,196.00
Jan 13, 2020 1:00 PM;Jan 13, 2020 2:00 PM;72,173.75;72,246.00;72.25;54,492.50
Jan 13, 2020 2:00 PM;Jan 13, 2020 3:00 PM;70,927.25;71,732.25;805.00;54,745.25
Jan 13, 2020 3:00 PM;Jan 13, 2020 4:00 PM;69,754.75;71,151.50;1,396.75;55,322.25
Jan 13, 2020 4:00 PM;Jan 13, 2020 5:00 PM;70,382.00;72,155.00;1,773.00;55,697.00
Jan 13, 2020 5:00 PM;Jan 13, 2020 6:00 PM;73,642.00;75,557.25;1,915.25;55,710.75
Jan 13, 2020 6:00 PM;Jan 13, 2020 7:00 PM;73,908.75;75,286.75;1,378.00;52,386.75
Jan 13, 2020 7:00 PM;Jan 13, 2020 8:00 PM;72,145.75;72,892.75;747.00;47,989.00
Jan 13, 2020 8:00 PM;Jan 13, 2020 9:00 PM;68,041.75;69,093.25;1,051.50;41,474.50
Jan 13, 2020 9:00 PM;Jan 13, 2020 10:00 PM;64,628.25;65,675.25;1,047.00;35,943.50
Jan 13, 2020 10:00 PM;Jan 13, 2020 11:00 PM;61,346.00;62,197.00;851.00;32,110.50
Jan 13, 2020 11:00 PM;Jan 14, 2020 12:00 AM;57,410.00;58,107.75;697.75;26,393.00
Jan 14, 2020 12:00 AM;Jan 14, 2020 1:00 AM;55,171.00;56,677.00;1,506.00;22,903.00
Jan 14, 2020 1:00 AM;Jan 14, 2020 2:00 AM;53,685.75;55,865.75;2,180.00;19,490.75
Jan 14, 2020 2:00 AM;Jan 14, 2020 3:00 AM;52,890.50;55,865.75;2,975.25;16,966.50
Jan 14, 2020 3:00 AM;Jan 14, 2020 4:00 AM;53,649.25;56,332.75;2,683.50;16,492.75
Jan 14, 2020 4:00 AM;Jan 14, 2020 5:00 AM;55,265.75;57,226.75;1,961.00;17,843.50
Jan 14, 2020 5:00 AM;Jan 14, 2020 6:00 AM;58,908.25;61,171.75;2,263.50;20,389.50
Jan 14, 2020 6:00 AM;Jan 14, 2020 7:00 AM;66,790.25;67,672.50;882.25;26,063.00
Jan 14, 2020 7:00 AM;Jan 14, 2020 8:00 AM;73,220.25;73,597.75;377.50;32,265.25
Jan 14, 2020 8:00 AM;Jan 14, 2020 9:00 AM;74,996.50;75,159.75;163.25;34,017.50
Jan 14, 2020 9:00 AM;Jan 14, 2020 10:00 AM;74,648.00;75,037.00;389.00;31,851.00
Jan 14, 2020 10:00 AM;Jan 14, 2020 11:00 AM;74,875.50;75,074.25;198.75;30,536.50
Jan 14, 2020 11:00 AM;Jan 14, 2020 12:00 PM;75,136.75;75,626.00;489.25;30,000.00
Jan 14, 2020 12:00 PM;Jan 14, 2020 1:00 PM;74,454.50;75,440.00;985.50;29,077.00
Jan 14, 2020 1:00 PM;Jan 14, 2020 2:00 PM;74,127.75;74,985.00;857.25;30,460.25
Jan 14, 2020 2:00 PM;Jan 14, 2020 3:00 PM;72,631.50;73,475.50;844.00;32,345.75
Jan 14, 2020 3:00 PM;Jan 14, 2020 4:00 PM;72,200.25;74,664.50;2,464.25;34,502.25
Jan 14, 2020 4:00 PM;Jan 14, 2020 5:00 PM;72,435.75;75,628.50;3,192.75;35,159.25
Jan 14, 2020 5:00 PM;Jan 14, 2020 6:00 PM;75,288.00;78,226.50;2,938.50;36,640.25
Jan 14, 2020 6:00 PM;Jan 14, 2020 7:00 PM;75,417.50;78,440.75;3,023.25;36,336.00
Jan 14, 2020 7:00 PM;Jan 14, 2020 8:00 PM;73,563.25;76,545.25;2,982.00;33,908.50
Jan 14, 2020 8:00 PM;Jan 14, 2020 9:00 PM;69,676.25;70,864.50;1,188.25;29,709.75
Jan 14, 2020 9:00 PM;Jan 14, 2020 10:00 PM;65,966.25;66,789.00;822.75;26,209.75
Jan 14, 2020 10:00 PM;Jan 14, 2020 11:00 PM;62,313.75;62,873.00;559.25;23,834.50
Jan 14, 2020 11:00 PM;Jan 15, 2020 12:00 AM;58,373.00;59,922.25;1,549.25;19,442.75
Jan 15, 2020 12:00 AM;Jan 15, 2020 1:00 AM;55,373.25;57,703.25;2,330.00;16,976.50
Jan 15, 2020 1:00 AM;Jan 15, 2020 2:00 AM;52,813.25;54,949.75;2,136.50;15,148.25
Jan 15, 2020 2:00 AM;Jan 15, 2020 3:00 AM;52,233.25;54,807.50;2,574.25;15,247.00
Jan 15, 2020 3:00 AM;Jan 15, 2020 4:00 AM;52,418.25;54,836.75;2,418.50;16,162.00
Jan 15, 2020 4:00 AM;Jan 15, 2020 5:00 AM;54,278.50;56,444.75;2,166.25;18,082.25
Jan 15, 2020 5:00 AM;Jan 15, 2020 6:00 AM;57,696.75;59,195.50;1,498.75;21,477.75
Jan 15, 2020 6:00 AM;Jan 15, 2020 7:00 AM;65,361.00;65,618.00;257.00;27,943.75
Jan 15, 2020 7:00 AM;Jan 15, 2020 8:00 AM;71,927.25;72,049.50;122.25;34,958.75
Jan 15, 2020 8:00 AM;Jan 15, 2020 9:00 AM;73,864.50;75,166.00;1,301.50;37,434.00
Jan 15, 2020 9:00 AM;Jan 15, 2020 10:00 AM;73,044.75;73,577.50;532.75;34,605.25
Jan 15, 2020 10:00 AM;Jan 15, 2020 11:00 AM;73,641.75;74,205.75;564.00;30,934.25
Jan 15, 2020 11:00 AM;Jan 15, 2020 12:00 PM;73,803.75;74,375.00;571.25;28,090.75
Jan 15, 2020 12:00 PM;Jan 15, 2020 1:00 PM;72,253.75;73,123.75;870.00;26,471.25
Jan 15, 2020 1:00 PM;Jan 15, 2020 2:00 PM;71,463.50;72,318.25;854.75;26,890.75
Jan 15, 2020 2:00 PM;Jan 15, 2020 3:00 PM;70,151.75;70,781.50;629.75;28,684.25
Jan 15, 2020 3:00 PM;Jan 15, 2020 4:00 PM;70,538.75;70,976.50;437.75;33,566.75
Jan 15, 2020 4:00 PM;Jan 15, 2020 5:00 PM;71,166.50;73,255.75;2,089.25;36,402.00
Jan 15, 2020 5:00 PM;Jan 15, 2020 6:00 PM;74,686.00;77,327.25;2,641.25;39,119.00
Jan 15, 2020 6:00 PM;Jan 15, 2020 7:00 PM;74,265.50;77,015.75;2,750.25;37,919.00
Jan 15, 2020 7:00 PM;Jan 15, 2020 8:00 PM;72,641.25;75,402.75;2,761.50;36,145.75
Jan 15, 2020 8:00 PM;Jan 15, 2020 9:00 PM;68,181.00;69,553.75;1,372.75;31,899.50
Jan 15, 2020 9:00 PM;Jan 15, 2020 10:00 PM;65,052.50;66,253.50;1,201.00;29,847.25
Jan 15, 2020 10:00 PM;Jan 15, 2020 11:00 PM;61,614.50;63,349.50;1,735.00;28,723.00
Jan 15, 2020 11:00 PM;Jan 16, 2020 12:00 AM;57,169.00;58,055.25;886.25;26,425.75
Jan 16, 2020 12:00 AM;Jan 16, 2020 1:00 AM;53,609.00;55,499.75;1,890.75;25,836.00
Jan 16, 2020 1:00 AM;Jan 16, 2020 2:00 AM;51,124.00;52,733.25;1,609.25;25,841.50
Jan 16, 2020 2:00 AM;Jan 16, 2020 3:00 AM;50,438.75;52,602.00;2,163.25;27,050.25
Jan 16, 2020 3:00 AM;Jan 16, 2020 4:00 AM;50,285.25;52,885.50;2,600.25;28,605.75
Jan 16, 2020 4:00 AM;Jan 16, 2020 5:00 AM;52,236.25;54,425.25;2,189.00;32,059.75
Jan 16, 2020 5:00 AM;Jan 16, 2020 6:00 AM;55,769.25;58,027.25;2,258.00;36,752.75
Jan 16, 2020 6:00 AM;Jan 16, 2020 7:00 AM;63,128.75;64,050.75;922.00;44,734.25
Jan 16, 2020 7:00 AM;Jan 16, 2020 8:00 AM;70,335.75;73,445.00;3,109.25;52,696.25
Jan 16, 2020 8:00 AM;Jan 16, 2020 9:00 AM;72,177.25;74,951.00;2,773.75;54,949.50
Jan 16, 2020 9:00 AM;Jan 16, 2020 10:00 AM;71,266.50;73,650.75;2,384.25;52,858.75
Jan 16, 2020 10:00 AM;Jan 16, 2020 11:00 AM;71,239.00;73,603.50;2,364.50;50,663.75
Jan 16, 2020 11:00 AM;Jan 16, 2020 12:00 PM;71,457.00;72,065.00;608.00;49,298.75
Jan 16, 2020 12:00 PM;Jan 16, 2020 1:00 PM;70,426.75;71,515.00;1,088.25;47,299.75
Jan 16, 2020 1:00 PM;Jan 16, 2020 2:00 PM;69,588.75;69,909.50;320.75;47,497.75
Jan 16, 2020 2:00 PM;Jan 16, 2020 3:00 PM;68,132.50;68,672.25;539.75;49,519.25
Jan 16, 2020 3:00 PM;Jan 16, 2020 4:00 PM;67,619.75;68,133.00;513.25;53,437.00
Jan 16, 2020 4:00 PM;Jan 16, 2020 5:00 PM;68,447.75;69,173.75;726.00;54,722.00
Jan 16, 2020 5:00 PM;Jan 16, 2020 6:00 PM;72,851.75;75,369.25;2,517.50;54,433.75
Jan 16, 2020 6:00 PM;Jan 16, 2020 7:00 PM;73,670.25;76,372.25;2,702.00;50,484.50
Jan 16, 2020 7:00 PM;Jan 16, 2020 8:00 PM;71,911.50;74,577.00;2,665.50;45,914.75
Jan 16, 2020 8:00 PM;Jan 16, 2020 9:00 PM;67,833.75;68,246.25;412.50;40,388.25
Jan 16, 2020 9:00 PM;Jan 16, 2020 10:00 PM;64,014.00;64,438.00;424.00;36,192.25
Jan 16, 2020 10:00 PM;Jan 16, 2020 11:00 PM;60,652.25;61,188.25;536.00;33,591.25
Jan 16, 2020 11:00 PM;Jan 17, 2020 12:00 AM;56,966.50;58,214.75;1,248.25;29,369.50
Jan 17, 2020 12:00 AM;Jan 17, 2020 1:00 AM;54,446.75;57,010.50;2,563.75;26,364.75
Jan 17, 2020 1:00 AM;Jan 17, 2020 2:00 AM;52,766.25;55,618.25;2,852.00;24,997.50
Jan 17, 2020 2:00 AM;Jan 17, 2020 3:00 AM;51,531.00;54,130.25;2,599.25;24,293.25
Jan 17, 2020 3:00 AM;Jan 17, 2020 4:00 AM;51,712.50;54,950.75;3,238.25;24,868.75
Jan 17, 2020 4:00 AM;Jan 17, 2020 5:00 AM;53,280.50;56,634.50;3,354.00;27,278.25
Jan 17, 2020 5:00 AM;Jan 17, 2020 6:00 AM;56,599.50;59,303.00;2,703.50;31,064.50
Jan 17, 2020 6:00 AM;Jan 17, 2020 7:00 AM;64,021.25;64,974.75;953.50;37,916.00
Jan 17, 2020 7:00 AM;Jan 17, 2020 8:00 AM;70,699.00;70,974.00;275.00;44,688.25
Jan 17, 2020 8:00 AM;Jan 17, 2020 9:00 AM;72,963.25;75,733.00;2,769.75;46,427.25
Jan 17, 2020 9:00 AM;Jan 17, 2020 10:00 AM;72,613.50;74,550.00;1,936.50;43,680.75
Jan 17, 2020 10:00 AM;Jan 17, 2020 11:00 AM;72,388.50;72,543.00;154.50;41,351.25
Jan 17, 2020 11:00 AM;Jan 17, 2020 12:00 PM;71,997.00;72,161.25;164.25;41,062.00
Jan 17, 2020 12:00 PM;Jan 17, 2020 1:00 PM;70,893.50;71,064.50;171.00;41,497.75
Jan 17, 2020 1:00 PM;Jan 17, 2020 2:00 PM;69,650.75;69,963.00;312.25;42,717.00
Jan 17, 2020 2:00 PM;Jan 17, 2020 3:00 PM;68,563.00;69,054.25;491.25;45,219.75
Jan 17, 2020 3:00 PM;Jan 17, 2020 4:00 PM;67,977.50;68,425.75;448.25;47,946.25
Jan 17, 2020 4:00 PM;Jan 17, 2020 5:00 PM;68,808.00;71,295.50;2,487.50;49,500.00
Jan 17, 2020 5:00 PM;Jan 17, 2020 6:00 PM;71,154.50;73,800.00;2,645.50;50,362.00
Jan 17, 2020 6:00 PM;Jan 17, 2020 7:00 PM;70,832.75;73,461.75;2,629.00;48,361.00
Jan 17, 2020 7:00 PM;Jan 17, 2020 8:00 PM;69,014.25;69,912.00;897.75;44,667.25
Jan 17, 2020 8:00 PM;Jan 17, 2020 9:00 PM;65,099.50;65,718.25;618.75;38,977.25
Jan 17, 2020 9:00 PM;Jan 17, 2020 10:00 PM;62,760.25;63,832.25;1,072.00;34,763.50
Jan 17, 2020 10:00 PM;Jan 17, 2020 11:00 PM;59,549.25;60,125.75;576.50;31,405.50
Jan 17, 2020 11:00 PM;Jan 18, 2020 12:00 AM;56,100.75;56,604.25;503.50;27,480.25
Jan 18, 2020 12:00 AM;Jan 18, 2020 1:00 AM;53,007.00;54,403.25;1,396.25;24,255.75
Jan 18, 2020 1:00 AM;Jan 18, 2020 2:00 AM;50,956.75;52,981.00;2,024.25;22,486.50
Jan 18, 2020 2:00 AM;Jan 18, 2020 3:00 AM;49,736.50;52,446.75;2,710.25;21,336.75
Jan 18, 2020 3:00 AM;Jan 18, 2020 4:00 AM;49,646.00;51,904.25;2,258.25;21,730.25
Jan 18, 2020 4:00 AM;Jan 18, 2020 5:00 AM;49,056.00;51,159.25;2,103.25;21,984.25
Jan 18, 2020 5:00 AM;Jan 18, 2020 6:00 AM;49,267.00;51,473.75;2,206.75;23,166.00
Jan 18, 2020 6:00 AM;Jan 18, 2020 7:00 AM;49,870.75;52,192.75;2,322.00;24,058.50
Jan 18, 2020 7:00 AM;Jan 18, 2020 8:00 AM;53,317.00;53,762.25;445.25;28,204.25
Jan 18, 2020 8:00 AM;Jan 18, 2020 9:00 AM;57,013.50;57,386.25;372.75;32,435.00
Jan 18, 2020 9:00 AM;Jan 18, 2020 10:00 AM;59,757.75;60,050.75;293.00;34,178.50
Jan 18, 2020 10:00 AM;Jan 18, 2020 11:00 AM;61,206.50;61,602.50;396.00;34,873.00
Jan 18, 2020 11:00 AM;Jan 18, 2020 12:00 PM;62,517.25;62,615.25;98.00;34,049.25
Jan 18, 2020 12:00 PM;Jan 18, 2020 1:00 PM;62,066.75;62,132.50;65.75;33,558.75
Jan 18, 2020 1:00 PM;Jan 18, 2020 2:00 PM;60,614.00;60,759.50;145.50;33,801.75
Jan 18, 2020 2:00 PM;Jan 18, 2020 3:00 PM;58,996.00;59,815.25;819.25;35,859.75
Jan 18, 2020 3:00 PM;Jan 18, 2020 4:00 PM;57,962.50;58,159.50;197.00;38,739.75
Jan 18, 2020 4:00 PM;Jan 18, 2020 5:00 PM;58,455.50;58,850.50;395.00;41,667.50
Jan 18, 2020 5:00 PM;Jan 18, 2020 6:00 PM;61,849.25;64,509.00;2,659.75;45,222.25
Jan 18, 2020 6:00 PM;Jan 18, 2020 7:00 PM;62,240.25;64,930.00;2,689.75;44,850.25
Jan 18, 2020 7:00 PM;Jan 18, 2020 8:00 PM;60,315.50;63,055.25;2,739.75;43,126.75
Jan 18, 2020 8:00 PM;Jan 18, 2020 9:00 PM;56,878.25;60,072.75;3,194.50;40,284.50
Jan 18, 2020 9:00 PM;Jan 18, 2020 10:00 PM;54,394.75;54,947.00;552.25;38,226.25
Jan 18, 2020 10:00 PM;Jan 18, 2020 11:00 PM;53,480.25;53,765.00;284.75;37,949.25
Jan 18, 2020 11:00 PM;Jan 19, 2020 12:00 AM;50,588.00;51,033.75;445.75;35,366.75
Jan 19, 2020 12:00 AM;Jan 19, 2020 1:00 AM;47,770.75;48,437.25;666.50;33,215.50
Jan 19, 2020 1:00 AM;Jan 19, 2020 2:00 AM;45,999.50;48,029.75;2,030.25;31,664.75
Jan 19, 2020 2:00 AM;Jan 19, 2020 3:00 AM;44,901.00;47,743.50;2,842.50;30,757.25
Jan 19, 2020 3:00 AM;Jan 19, 2020 4:00 AM;44,303.75;46,777.25;2,473.50;30,495.00
Jan 19, 2020 4:00 AM;Jan 19, 2020 5:00 AM;44,550.00;47,457.00;2,907.00;30,834.75
Jan 19, 2020 5:00 AM;Jan 19, 2020 6:00 AM;44,085.25;46,925.25;2,840.00;30,352.00
Jan 19, 2020 6:00 AM;Jan 19, 2020 7:00 AM;43,862.50;46,236.50;2,374.00;30,278.75
Jan 19, 2020 7:00 AM;Jan 19, 2020 8:00 AM;45,676.75;47,096.75;1,420.00;32,443.25
Jan 19, 2020 8:00 AM;Jan 19, 2020 9:00 AM;48,613.00;49,008.50;395.50;35,163.00
Jan 19, 2020 9:00 AM;Jan 19, 2020 10:00 AM;51,861.75;51,967.25;105.50;37,488.25
Jan 19, 2020 10:00 AM;Jan 19, 2020 11:00 AM;54,241.50;54,329.75;88.25;38,639.25
Jan 19, 2020 11:00 AM;Jan 19, 2020 12:00 PM;56,448.25;56,596.75;148.50;40,508.00
Jan 19, 2020 12:00 PM;Jan 19, 2020 1:00 PM;56,618.25;56,898.00;279.75;40,346.25
Jan 19, 2020 1:00 PM;Jan 19, 2020 2:00 PM;55,005.25;55,794.25;789.00;38,581.75
Jan 19, 2020 2:00 PM;Jan 19, 2020 3:00 PM;53,147.50;54,247.50;1,100.00;37,875.25
Jan 19, 2020 3:00 PM;Jan 19, 2020 4:00 PM;52,509.50;52,979.50;470.00;39,805.25
Jan 19, 2020 4:00 PM;Jan 19, 2020 5:00 PM;53,402.50;53,758.00;355.50;41,932.00
Jan 19, 2020 5:00 PM;Jan 19, 2020 6:00 PM;57,503.75;57,853.75;350.00;45,621.50
Jan 19, 2020 6:00 PM;Jan 19, 2020 7:00 PM;58,927.50;59,621.75;694.25;47,037.75
Jan 19, 2020 7:00 PM;Jan 19, 2020 8:00 PM;57,748.00;58,485.75;737.75;46,764.50
Jan 19, 2020 8:00 PM;Jan 19, 2020 9:00 PM;55,148.75;55,318.75;170.00;45,311.00
Jan 19, 2020 9:00 PM;Jan 19, 2020 10:00 PM;53,541.25;53,733.50;192.25;44,809.50
Jan 19, 2020 10:00 PM;Jan 19, 2020 11:00 PM;53,171.00;53,436.25;265.25;45,151.75
Jan 19, 2020 11:00 PM;Jan 20, 2020 12:00 AM;50,199.50;50,820.50;621.00;42,917.00
Jan 20, 2020 12:00 AM;Jan 20, 2020 1:00 AM;47,758.25;49,032.00;1,273.75;41,228.25
Jan 20, 2020 1:00 AM;Jan 20, 2020 2:00 AM;46,537.25;48,326.75;1,789.50;40,841.50
Jan 20, 2020 2:00 AM;Jan 20, 2020 3:00 AM;45,828.00;48,072.25;2,244.25;40,589.50
Jan 20, 2020 3:00 AM;Jan 20, 2020 4:00 AM;46,461.00;49,367.75;2,906.75;41,050.00
Jan 20, 2020 4:00 AM;Jan 20, 2020 5:00 AM;48,420.75;51,418.50;2,997.75;42,695.75
Jan 20, 2020 5:00 AM;Jan 20, 2020 6:00 AM;52,477.50;54,534.50;2,057.00;46,520.50
Jan 20, 2020 6:00 AM;Jan 20, 2020 7:00 AM;61,333.25;61,663.75;330.50;55,079.50
Jan 20, 2020 7:00 AM;Jan 20, 2020 8:00 AM;68,298.50;70,196.00;1,897.50;61,780.75
Jan 20, 2020 8:00 AM;Jan 20, 2020 9:00 AM;70,975.50;73,488.50;2,513.00;64,355.25
Jan 20, 2020 9:00 AM;Jan 20, 2020 10:00 AM;71,060.75;73,679.75;2,619.00;62,110.00
Jan 20, 2020 10:00 AM;Jan 20, 2020 11:00 AM;71,699.00;73,508.50;1,809.50;59,491.25
Jan 20, 2020 11:00 AM;Jan 20, 2020 12:00 PM;72,175.00;72,657.75;482.75;57,859.75
Jan 20, 2020 12:00 PM;Jan 20, 2020 1:00 PM;71,797.25;71,934.75;137.50;56,135.25
Jan 20, 2020 1:00 PM;Jan 20, 2020 2:00 PM;71,546.25;71,843.25;297.00;55,817.75
Jan 20, 2020 2:00 PM;Jan 20, 2020 3:00 PM;70,271.25;70,673.50;402.25;55,628.50
Jan 20, 2020 3:00 PM;Jan 20, 2020 4:00 PM;69,851.25;70,132.25;281.00;57,473.00
Jan 20, 2020 4:00 PM;Jan 20, 2020 5:00 PM;70,024.75;72,905.50;2,880.75;59,198.50
Jan 20, 2020 5:00 PM;Jan 20, 2020 6:00 PM;73,220.00;75,766.50;2,546.50;61,112.50
Jan 20, 2020 6:00 PM;Jan 20, 2020 7:00 PM;73,765.50;76,154.00;2,388.50;60,238.00
Jan 20, 2020 7:00 PM;Jan 20, 2020 8:00 PM;72,015.75;73,346.50;1,330.75;57,355.25
Jan 20, 2020 8:00 PM;Jan 20, 2020 9:00 PM;68,151.25;68,454.50;303.25;52,921.25
Jan 20, 2020 9:00 PM;Jan 20, 2020 10:00 PM;64,857.50;65,277.25;419.75;49,033.75
Jan 20, 2020 10:00 PM;Jan 20, 2020 11:00 PM;62,007.75;62,649.75;642.00;45,637.50
Jan 20, 2020 11:00 PM;Jan 21, 2020 12:00 AM;58,473.25;59,164.00;690.75;42,067.00
Jan 21, 2020 12:00 AM;Jan 21, 2020 1:00 AM;55,554.25;56,812.50;1,258.25;38,364.25
Jan 21, 2020 1:00 AM;Jan 21, 2020 2:00 AM;53,925.50;55,034.25;1,108.75;35,936.00
Jan 21, 2020 2:00 AM;Jan 21, 2020 3:00 AM;53,327.75;55,439.25;2,111.50;35,178.00
Jan 21, 2020 3:00 AM;Jan 21, 2020 4:00 AM;53,420.00;55,854.50;2,434.50;35,143.50
Jan 21, 2020 4:00 AM;Jan 21, 2020 5:00 AM;55,060.50;57,227.50;2,167.00;36,052.00
Jan 21, 2020 5:00 AM;Jan 21, 2020 6:00 AM;58,322.50;59,896.00;1,573.50;39,541.25
